Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId,Filter,Id
0063100000fGm6mAAC,TurkeyOpp-811,Banner,2016-10-01,2016-10-30,496.8,KKB201610KKB Kredi Notu EkimAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,4000,729.58,Externally Managed,Triggers,Finans,0.4,CPC,-0.4686,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVZAA0
0063100000fGm2tAAC,TurkeyOpp-1302,Banner,2016-05-01,2016-05-31,4298.4,Michelin20165Michelin THYLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,20500,8078,Externally Managed,Triggers,Kadin,0.6,CPC,-0.8793,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,12300,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVaAAK
0063100000fGlz1AAC,TurkeyOpp-1169,Banner,2016-05-02,2016-05-12,981.6,Saxo Capital20165Saxo Capital 12 Mayis SeminerMoveMX,Net Cost (Calc Margin),MediaTrader,Move,1000,250,Externally Managed,Triggers,Kadin,0.8,CPC,0.7453,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVbAAK
0063100000fGlyHAAS,TurkeyOpp-333,Banner,2016-03-21,2016-03-31,1989.6,Elca Kozmetik20163Clinique Play with Pop MicrositeReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,5000,994.8,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVeAAK
0063100000fGlxVAAS,TurkeyOpp-826,Banner,2016-03-10,2016-03-31,637.2,Lufthansa20163Lufthansa Baseline MartDeskfiveMS,Net Cost (Calc Margin),MediaTrader,Deskfive,6000,318.6,Externally Managed,Triggers,Seyahat,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVfAAK
0063100000fGlwGAAS,TurkeyOpp-676,Banner,2016-01-25,2016-01-31,533.33,Vodafone20161Vodafone D&RMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,1333,400,Externally Managed,Triggers,Alisveris,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,533.33,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVgAAK
0063100000fGm7YAAS,TurkeyOpp-1825,Banner,2016-10-01,2016-10-30,1062.4,Castrol201610Castrol Carama EkimMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,4000,800,Externally Managed,Triggers,Otomotiv,0.6,CPC,0.247,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVhAAK
0063100000fGlwdAAC,TurkeyOpp-1400,Banner,2016-02-01,2016-02-29,935.2,Elca Kozmetik20162Clinique SubatTurkTicaretMS,Net Cost (Calc Margin),MediaTrader,TurkTicaret,2667,701.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1066.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpViAAK
0063100000fGm3TAAS,TurkeyOpp-869,Banner,2016-06-01,2016-06-20,2082.4,Vodafone20166Vodafone Ramazan HurremReklamStoreMS,Net Cost (Calc Margin),MediaTrader,ReklamStore,5714,1041,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5001,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2285.71,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVjAAK
0063100000fGm4mAAC,TurkeyOpp-526,Banner,2016-07-01,2016-07-31,47,Vodafone20167Vodafone Prepaid Lottery TemmuzGoClickMS,Net Cost (Calc Margin),MediaTrader,GoClick,2273,1.98,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.9579,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,909.09,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVkAAK
0063100000fGlxiAAC,TurkeyOpp-1101,Banner,2016-03-07,2016-03-31,1204,Vodafone20163Vodafone Preject KeopsMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,3000,600,Externally Managed,Triggers,Cihaz,0.4,CPC,0.5017,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVlAAK
0063100000fGm37AAC,TurkeyOpp-560,Banner,2016-05-10,2016-05-31,664.8,Vodafone20165Vodafone Residential Bigbang 2 StandartMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,4000,249.3,Externally Managed,Triggers,Kadin,0.8,CPC,0.625,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVnAAK
0063100000fGm7aAAC,TurkeyOpp-956,Banner,2016-10-01,2016-10-30,2734,Clinique201610Clinique EkimPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,7500,644.8,Externally Managed,Triggers,Kadin,0.4,CPC,0.7642,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVoAAK
0063100000fGm50AAC,TurkeyOpp-1638,Banner,2016-08-04,2016-08-24,4378,Vodafone20168Vodafone Roaming AgustosAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,12500,2500,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.429,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,5000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVpAAK
0063100000fGm5TAAS,TurkeyOpp-949,Banner,2016-08-01,2016-08-30,0,GE20168GE AgustosPlistaMEC,Net Cost (Calc Margin),MediaTrader,Plista,0,0,Externally Managed,Triggers,Teknoloji,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVqAAK
0063100000fGm3zAAC,TurkeyOpp-1174,Banner,2016-06-01,2016-06-30,1349.1,Beymen20166Beymen Interstitial HaziranDeskfiveMEC,Net Cost (Calc Margin),MediaTrader,Deskfive,6000,839.4,Externally Managed,Triggers,Alisveris,0.3,CPC,0.3778,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,1800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVrAAK
0063100000fGm2cAAC,TurkeyOpp-1378,Banner,2016-05-01,2016-05-31,1858.2,Elca Kozmetik20165BobbiBrown MayisAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,6000,183.73,Externally Managed,Triggers,Kadin,0.4,CPC,0.9011,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVtAAK
0063100000fGm56AAC,TurkeyOpp-1679,Banner,2016-08-01,2016-08-30,1335.6,Teknosa20168Teknosa Turuncu Indirim 05-08 AgustosReklamStoreMC,Net Cost (Calc Margin),MediaTrader,ReklamStore,2500,500,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.6256,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVuAAK
0063100000fGlwEAAS,TurkeyOpp-840,Mobile Banner,2016-01-15,2016-01-31,9000,Danone20161Ilk 1000 Adim Mobil DownloadAdnboostMEC,Net Cost (Calc Margin),MediaTrader,Adnboost,1800,5106,Externally Managed,Triggers,Women,5,CPD,0.4327,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,9000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVvAAK
0063100000fGm4hAAC,TurkeyOpp-461,Banner,2016-07-01,2016-07-31,2570,Michelin20167Michelin Prepurchase Native TemmuzLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,8333,2023.2,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.2128,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3333.33,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVwAAK
0063100000fGm7dAAC,TurkeyOpp-1051,Eylul Reporting,2016-10-01,2016-10-30,0,TFKB201610TFKB Esnafa Cifte Bayram Standart EkimBannerConnectMS,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,51.99,Externally Managed,Triggers,Finans,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Reporting,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVxAAK
0063100000fGm5oAAC,TurkeyOpp-1828,Banner,2016-09-05,2016-09-25,3344.4,Vodafone20169Vodafone Olympia Vestel EylulAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,9000,1672.2,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,3600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVyAAK
0063100000fGm5AAAS,TurkeyOpp-249,Banner,2016-08-01,2016-08-30,33.2,Akbank20168Akbank BKE AgustosAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,3000,0,Externally Managed,Triggers,Finans,0.4,CPC,1,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpVzAAK
0063100000fGlxrAAC,TurkeyOpp-1449,Banner,2016-04-01,2016-04-09,1232,RedBull20164Anadolu Break IzmirReklamstoreMEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,4000,616,Externally Managed,Triggers,Kadin,0.5,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW0AAK
0063100000fGm8MAAS,TurkeyOpp-1884,Banner,2016-11-21,2016-11-28,780,Vodafone201611Vodafone Freezone Konserler Istanbul KasimMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,6000,304.4,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.6097,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW1AAK
0063100000fGlyvAAC,TurkeyOpp-1952,Banner,2016-04-01,2016-04-30,1780.4,Akbank20164Akbank Ihtiyac KredisiAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,4000,644,Externally Managed,Triggers,Kadin,0.4,CPC,0.6383,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW2AAK
0063100000fGm7BAAS,TurkeyOpp-373,Eylul Reporting,2016-10-01,2016-10-30,0,Nike201610Nike Beautiful X EkimBannerConnectMS,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,51.99,Externally Managed,Triggers,Spor,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Reporting,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW3AAK
0063100000fGm4cAAC,TurkeyOpp-907,Banner,2016-07-01,2016-07-31,2.8,Akbank20167Akbank Vdf Kobi Isbirligi TemmuzAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,3000,16.66,Externally Managed,Triggers,Finans,0.4,CPC,-4.95,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW4AAK
0063100000fGlysAAC,TurkeyOpp-20,Banner,2016-04-21,2016-04-30,802,Akbank20164Akbank BP Akaryakit DisplayMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000,400,Externally Managed,Triggers,Kadin,0.4,CPC,0.5012,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW5AAK
0063100000fGm7zAAC,TurkeyOpp-1767,Banner,2016-11-01,2016-11-16,1436.4,KKB201611KKB Kredi Notu KasimAdmaticMC,Net Cost (Calc Margin),MediaTrader,Admatic,5000,1000,Externally Managed,Triggers,Finans,0.4,CPC,0.3038,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW6AAK
0063100000fGlx2AAC,TurkeyOpp-1334,Banner,2016-02-22,2016-02-29,1214,Vodafone20162Vodafone Falcon Loyalty VestelAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,5000,1000,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.1763,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpW8AAK
0063100000fGm2hAAC,TurkeyOpp-1887,Banner,2016-05-04,2016-05-31,2964.4,KKB20165KKB TVCGoClickMC,Net Cost (Calc Margin),MediaTrader,GoClick,6818,1500,Externally Managed,Triggers,Kadin,0.4,CPC,0.494,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2727.27,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWAAA0
0063100000fGlvxAAC,TurkeyOpp-1901,Banner,2016-01-01,2016-01-14,4000,Vodafone20161Vodafone Project FalconTurkTicaretMS,Net Cost (Calc Margin),MediaTrader,TurkTicaret,10000,1500,Externally Managed,Triggers,Genclik,0.4,CPC,0.625,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,4000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWBAA0
0063100000fGm66AAC,TurkeyOpp-242,Banner,2016-09-01,2016-09-30,4161.4,Dormia20169Dormia Lansman EylulAdmaticMEC,Net Cost (Calc Margin),MediaTrader,Admatic,20000,2305.4,Externally Managed,Triggers,Genclik,0.3,CPC,0.446,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWCAA0
0063100000fGm5WAAS,TurkeyOpp-1300,Banner,2016-08-04,2016-08-30,706.4,Vodafone20168Vodafone Digital Shop AgustosMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,3333,529.8,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1333.33,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWDAA0
0063100000fGm2wAAC,TurkeyOpp-212,Banner,2016-05-01,2016-05-31,2646.4,Shell20165Shell Tasit Tanima PlaniReklamstoreMC,Net Cost (Calc Margin),MediaTrader,Reklamstore,5000,1000,Externally Managed,Triggers,Kadin,0.4,CPC,0.6221,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWFAA0
0063100000fGm2ZAAS,TurkeyOpp-5,Banner,2016-05-06,2016-05-21,1191.6,Vodafone20165Vodafone BorajetMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,3000,595.8,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWGAA0
0063100000fGm2cAAC,TurkeyOpp-962,Banner,2016-05-01,2016-05-31,2431.2,Elca Kozmetik20165BobbiBrown MayisAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,6000,1200,Externally Managed,Triggers,Kadin,0.4,CPC,0.5064,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWHAA0
0063100000fGm4kAAC,TurkeyOpp-1670,Banner,2016-07-01,2016-07-31,8101.2,GE20167GE TemmuzPlistaMEC,Net Cost (Calc Margin),MediaTrader,Plista,0,0,Externally Managed,Triggers,RON,0.4,CPC,1,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWIAA0
0063100000fGlwzAAC,TurkeyOpp-1305,Mobile Banner,2016-02-10,2016-02-29,1458.2,Vodafone20162Vodafone Agassi MobilMoveMS,Net Cost (Calc Margin),MediaTrader,Move,3600,900,Externally Managed,Triggers,Spor,0.4,CPC,0.3828,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1440,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWJAA0
0063100000fGlyeAAC,TurkeyOpp-1136,Banner,2016-04-21,2016-04-30,1221,Bayer20164Bayer KSTV NisanPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,4000,800,Externally Managed,Triggers,Kadin,0.4,CPC,0.3448,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWKAA0
0063100000fGlxhAAC,TurkeyOpp-1889,Mobile Banner,2016-03-17,2016-03-31,2600,Vodafone20163Vodafone Preject Atina Buyback MobilAdnboostMS,Net Cost (Calc Margin),MediaTrader,Adnboost,6500,1300,Externally Managed,Triggers,Cihaz,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWLAA0
0063100000fGm5kAAC,TurkeyOpp-974,Banner,2016-09-01,2016-09-05,1482,Shell20169Teknosa Turuncu Indirim 2-5 EylulAdmaticMC,Net Cost (Calc Margin),MediaTrader,Admatic,4000,800,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.4602,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWMAA0
0063100000fGlwJAAS,TurkeyOpp-737,Banner,2016-01-16,2016-01-31,2111.6,Vodafone20161Vodafone Falcon Loyalty ToyzzShopPopMarkerMS,Net Cost (Calc Margin),MediaTrader,PopMarker,5000,1000,Externally Managed,Triggers,RTB,0.4,CPC,0.5264,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWNAA0
0063100000fGm6XAAS,TurkeyOpp-558,Banner,2016-09-09,2016-09-30,3856,Vodafone20169Vodafone Welcome Turkey App EylulReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,4286,2000,Externally Managed,Triggers,Teknoloji,8,CPD,0.4813,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,34285.71,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWOAA0
0063100000fGlxZAAS,TurkeyOpp-987,Banner,2016-03-03,2016-03-31,1216,Vodafone20163Vodafone Big Bang Erkek & SporAdinteractionMS,Net Cost (Calc Margin),MediaTrader,Adinteraction,3500,700,Externally Managed,Triggers,Kadin,0.4,CPC,0.4243,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWPAA0
0063100000fGlz3AAC,TurkeyOpp-1649,Banner,2016-05-01,2016-05-15,1858.2,Bridgestone20165Bridgestone Data TargetingMynetMC,Net Cost (Calc Margin),MediaTrader,Mynet,2667,647.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.6516,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1066.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWQAA0
0063100000fGm5vAAC,TurkeyOpp-1664,Banner,2016-09-01,2016-09-28,2000.5,Akbank20169Akbank Casecampus EylulMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,4000,800,Externally Managed,Triggers,Ekonomi,0.5,CPC,0.6001,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWRAA0
0063100000fGlymAAC,TurkeyOpp-1515,Banner,2016-04-11,2016-04-30,1012.4,Vodafone20164Vodafone Red BeymenMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,4000,759.3,Externally Managed,Triggers,Kadin,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWSAA0
0063100000fGlyxAAC,TurkeyOpp-1458,Banner,2016-05-28,2016-05-05,538,Zorlu PSM20165Zorlu PSM The Goal MayisPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,1000,200,Externally Managed,Triggers,Kadin,0.4,CPC,0.6283,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWTAA0
0063100000fGlwKAAS,TurkeyOpp-1480,Banner,2016-01-25,2016-01-31,1359.16,Vodafone20161Vodafone VictorAdinteractionMS,Net Cost (Calc Margin),MediaTrader,Adinteraction,3500,694,Externally Managed,Triggers,Oyun,0.4,CPC,0.4894,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWVAA0
0063100000fGm4cAAC,TurkeyOpp-1462,Banner,2016-07-01,2016-07-31,1517.6,Akbank20167Akbank Vdf Kobi Isbirligi TemmuzPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,5000,936.4,Externally Managed,Triggers,Finans,0.4,CPC,0.383,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWWAA0
0063100000fGm5QAAS,TurkeyOpp-988,Banner,2016-08-01,2016-08-30,1521.9,Nike20168Nike RIO Olympics AgustosAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,25000,1330.78,Externally Managed,Triggers,Spor,0.45,CPC,0.1256,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,11250,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWYAA0
0063100000fGm7TAAS,TurkeyOpp-1452,Banner,2016-10-01,2016-10-30,222.8,Vodafone201610Vodafone Red Roaming AO EkimMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,2667,167.1,Externally Managed,Triggers,Iletisim,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1066.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWZAA0
0063100000fGlyZAAS,TurkeyOpp-1795,Mobile Banner,2016-04-13,2016-04-30,2609.2,Akbank20164Akbank Tradeall MobilMoveMC,Net Cost (Calc Margin),MediaTrader,Move,12800,3200,Externally Managed,Triggers,Kadin,0.4,CPC,-0.2264,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,5120,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWaAAK
0063100000fGm67AAC,TurkeyOpp-14,Banner,2016-09-01,2016-09-30,3003,Kaplankaya20169Kaplankaya Wellness Native EylulLigatusMX,Net Cost (Calc Margin),MediaTrader,Ligatus,4667,1300.5,Externally Managed,Triggers,Travel,0.8,CPC,0.5669,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3733.6,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWbAAK
0063100000fGlwIAAS,TurkeyOpp-169,Banner,2016-01-18,2016-01-31,739.6,Vodafone20161Vodafone Falcon Loyalty TACTurkTicaretMS,Net Cost (Calc Margin),MediaTrader,TurkTicaret,8667,395.4,Externally Managed,Triggers,Alisveris,0.4,CPC,0.4654,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3466.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWcAAK
0063100000fGm65AAC,TurkeyOpp-1184,Banner,2016-09-01,2016-09-30,2760,Dormia20169Dormia Lansman CPL EylulReklamactionMEC,Net Cost (Calc Margin),MediaTrader,Reklamaction,10000,1380,Externally Managed,Triggers,Genclik,0.3,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWdAAK
0063100000fGm6xAAC,TurkeyOpp-785,Banner,2016-10-01,2016-10-30,129,Lilly201610Lilly Sertlesme Soru Cevap Faz2 EkimMoveMEC,Net Cost (Calc Margin),MediaTrader,Move,2400,43.8,Externally Managed,Triggers,Saglik,0.6,CPC,0.6605,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1440,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWeAAK
0063100000fGm39AAC,TurkeyOpp-1164,Banner,2016-05-03,2016-05-31,1954.75,Bimeks20165Bimeks LG G5AdinteractionMEC,Net Cost (Calc Margin),MediaTrader,Adinteraction,4000,800,Externally Managed,Triggers,Kadin,0.35,CPC,0.5907,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWfAAK
0063100000fGm7YAAS,TurkeyOpp-1969,Banner,2016-10-01,2016-10-30,533.4,Castrol201610Castrol Carama EkimMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,2000,266.7,Externally Managed,Triggers,Otomotiv,0.6,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWgAAK
0063100000fGlwQAAS,TurkeyOpp-1587,Banner,2016-01-07,2016-01-31,1591.6,TFKB20161TFKB MTVPopMarkerMS,Net Cost (Calc Margin),MediaTrader,PopMarker,5000,795.8,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWhAAK
0063100000fGlwYAAS,TurkeyOpp-490,Banner,2016-01-06,2016-01-31,1000,Akbank20161Akbank MTVPopMarkerMC,Net Cost (Calc Margin),MediaTrader,PopMarker,2500,500,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWiAAK
0063100000fGm5PAAS,TurkeyOpp-1925,Banner,2016-08-01,2016-08-30,2629,Nike20168Nike GS Forma Launch AgustosPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,15000,2124.4,Externally Managed,Triggers,Spor,0.6,CPC,0.1919,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,9000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWjAAK
0063100000fGm5xAAC,TurkeyOpp-1272,Banner,2016-09-10,2016-09-28,1161.2,Akbank20169Akbank Caz Festivali EylulMynetMC,Net Cost (Calc Margin),MediaTrader,Mynet,5000,870.9,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWkAAK
0063100000fGlyrAAC,TurkeyOpp-1471,Banner,2016-04-01,2016-04-30,1570.8,Akbank20164Akbank BKEAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,454.44,Externally Managed,Triggers,Kadin,0.4,CPC,0.7107,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpWlAAK
