Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c
0063100000ejrH9AAI,TurkeyOpp-1186,Xaxis Rich Media,2016-04-01,2016-04-04,850,Teknosa0416_Turuncu_Indirim_faz1_interstitial_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrH9AAI,TurkeyOpp-1185,Xaxis Rich Media,2016-04-01,2016-04-04,850,Teknosa0416_Turuncu_Indirim_faz1_interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHAAAY,TurkeyOpp-63,Xaxis Rich Media,2016-04-01,2016-04-06,4250,Bridgestone0416_Imaj_Kampanyasi_Medyanet_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,4427.96,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8871,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHAAAY,TurkeyOpp-64,Xaxis Rich Media,2016-04-01,2016-04-06,4250,Bridgestone0416_Imaj_Kampanyasi_Acunn_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,1000000,2979.19,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHBAAY,TurkeyOpp-116,Xaxis Display Plus,2016-04-08,2016-04-09,600,Gratis0416_3Milyonuncu_Kart_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,600000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.76,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHBAAY,TurkeyOpp-117,Xaxis Display Plus,2016-04-08,2016-04-09,500,Gratis0416_3Milyonuncu_Kart_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHCAAY,TurkeyOpp-113,Xaxis Tv,2016-04-08,2016-04-09,3300,Gratis0416_3Milyonuncu_Kart_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,100000,2921,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.4865,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHCAAY,TurkeyOpp-114,Xaxis Tv,2016-04-08,2016-04-09,330,Gratis0416_3Milyonuncu_Kart_Preroll_Clickvol_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,10000,4.79,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5455,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHCAAY,TurkeyOpp-115,Xaxis Tv,2016-04-08,2016-04-09,1980,Gratis0416_3Milyonuncu_Kart_Preroll_Midyo_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,60000,2024.65,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8518,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHDAAY,TurkeyOpp-76,Xaxis Mobil,2016-04-01,2016-04-10,12250,Vodafone0416_4.5G_Lansman_Mobil_Prestitial_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1750000,12250,Externally Managed,Triggers,Interstitial,7,cpm,0.6429,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHDAAY,TurkeyOpp-77,Xaxis Mobil,2016-04-01,2016-04-10,7000,Vodafone0416_4.5G_Lansman_Mobil_Prestitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,7000,Externally Managed,Triggers,Interstitial,7,cpm,0.6429,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHDAAY,TurkeyOpp-75,Xaxis Mobil,2016-04-01,2016-04-10,10500,Vodafone0416_4.5G_Lansman_Mobil_Prestitial_Acunn_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,1500000,10500,Externally Managed,Triggers,Interstitial,7,cpm,0.7611,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHDAAY,TurkeyOpp-74,Xaxis Mobil,2016-04-01,2016-04-10,10500,Vodafone0416_4.5G_Lansman_Mobil_Prestitial_Move_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Move,1500000,5250,Externally Managed,Triggers,Interstitial,7,cpm,0.1429,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHEAAY,TurkeyOpp-65,Xaxis Display Plus,2016-04-01,2016-04-13,1500,Pandora0416_Spring_Summer_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1535.09,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8697,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHEAAY,TurkeyOpp-68,Xaxis Display Plus,2016-04-01,2016-04-13,2550,Pandora0416_Spring_Summer_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1700000,1124,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8488,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHEAAY,TurkeyOpp-66,Xaxis Display Plus,2016-04-01,2016-04-13,375,Pandora0416_Spring_Summer_interest_Clickvol_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,250000,16.58,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHEAAY,TurkeyOpp-67,Xaxis Display Plus,2016-04-01,2016-04-13,375,Pandora0416_Spring_Summer_interest_Sem_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Sem Digital,250000,422.67,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8817,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHEAAY,TurkeyOpp-69,Xaxis Display Plus,2016-04-01,2016-04-13,375,Pandora0416_Spring_Summer_interest_Nokta_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,250000,402.16,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9378,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHFAAY,TurkeyOpp-157,Xaxis Rich Media,2016-04-14,2016-04-14,1062.5,Teknosa0416_Derbi_Iletisimi_interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,379,Externally Managed,Triggers,Interstitial,4.25,cpm,0.0771,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHFAAY,TurkeyOpp-159,Xaxis Rich Media,2016-04-14,2016-04-14,425,Teknosa0416_Derbi_Iletisimi_interstitial_Mynet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,100000,446.22,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4397,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHFAAY,TurkeyOpp-158,Xaxis Rich Media,2016-04-14,2016-04-14,1062.5,Teknosa0416_Derbi_Iletisimi_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,250000,964.86,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHGAAY,TurkeyOpp-100,Xaxis Lookalike,2016-04-06,2016-04-14,280,Avon0416_Nutra_LAL_Bond_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,200000,280.24,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.6432,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHGAAY,TurkeyOpp-101,Xaxis Lookalike,2016-04-06,2016-04-14,1960,Avon0416_Nutra_LAL_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1400000,1711,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8399,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHHAAY,TurkeyOpp-1161,Xaxis Display Plus,2016-04-01,2016-04-15,2500,Akbank0416_Ihityac_Kredisi_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2500000,2167.52,Externally Managed,Triggers,Selected Sites,1,cpm,0.7752,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHHAAY,TurkeyOpp-1162,Xaxis Display Plus,2016-04-01,2016-04-15,2500,Akbank0416_Ihityac_Kredisi_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2500000,2332.48,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHIAAY,TurkeyOpp-140,Xaxis Rich Media,2016-04-09,2016-04-15,3750,Istikbal0416_Yatak_Lansman_interstitial_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1882.11,Externally Managed,Triggers,Interstitial,3.75,cpm,0.3333,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHIAAY,TurkeyOpp-138,Xaxis Rich Media,2016-04-09,2016-04-15,3750,Istikbal0416_Yatak_Lansman_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1207.78,Externally Managed,Triggers,Interstitial,3.75,cpm,0.8667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHIAAY,TurkeyOpp-139,Xaxis Rich Media,2016-04-09,2016-04-15,7500,Istikbal0416_Yatak_Lansman_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,2000000,2805,Externally Managed,Triggers,Interstitial,3.75,cpm,0.7695,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHIAAY,TurkeyOpp-141,Xaxis Rich Media,2016-04-09,2016-04-15,3750,Istikbal0416_Yatak_Lansman_interstitial_Memuruz_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Memuruz,1000000,1515.74,Externally Managed,Triggers,Interstitial,3.75,cpm,0.3333,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHJAAY,TurkeyOpp-88,Xaxis Display Plus,2016-04-04,2016-04-15,1600,Vodafone0416_Project_atina_Buyback_LG_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2000000,1160,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.6552,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHKAAY,TurkeyOpp-1168,Xaxis Audio Recog,2016-04-01,2016-04-15,2700,Avon0416_Nutra_Digitalmarcom_AudioRecognation_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalmarcom,45000,2500,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.334,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHLAAY,TurkeyOpp-151,Xaxis Display Plus,2016-04-02,2016-04-17,1600,Redbull0416_AnadoluBreak_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1634.86,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9388,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHLAAY,TurkeyOpp-147,Xaxis Display Plus,2016-04-02,2016-04-17,3760,Redbull0416_AnadoluBreak_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,2350000,1125.7,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.1028,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHLAAY,TurkeyOpp-150,Xaxis Display Plus,2016-04-02,2016-04-17,2400,Redbull0416_AnadoluBreak_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,2378.02,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHLAAY,TurkeyOpp-148,Xaxis Display Plus,2016-04-02,2016-04-17,2000,Redbull0416_AnadoluBreak_interest_Adhood_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,1250000,1893.78,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9063,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHLAAY,TurkeyOpp-149,Xaxis Display Plus,2016-04-02,2016-04-17,2080,Redbull0416_AnadoluBreak_interest_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1300000,1440.67,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8938,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHMAAY,TurkeyOpp-154,Xaxis Display Plus,2016-04-02,2016-04-17,1920,Redbull0416_AnadoluBreak_LAL_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1200000,1253.07,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8938,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHMAAY,TurkeyOpp-155,Xaxis Display Plus,2016-04-02,2016-04-17,2400,Redbull0416_AnadoluBreak_LAL_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,2982.59,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8994,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHMAAY,TurkeyOpp-152,Xaxis Display Plus,2016-04-02,2016-04-17,3600,Redbull0416_AnadoluBreak_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,2250000,1239,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.1813,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHMAAY,TurkeyOpp-153,Xaxis Display Plus,2016-04-02,2016-04-17,1840,Redbull0416_AnadoluBreak_LAL_Adhood_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,1150000,1948.77,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9115,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHMAAY,TurkeyOpp-156,Xaxis Display Plus,2016-04-02,2016-04-17,1600,Redbull0416_AnadoluBreak_LAL_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1606.22,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9377,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHNAAY,TurkeyOpp-193,Xaxis Rich Media,2016-04-14,2016-04-18,531.25,Teknosa0416_Turuncu_Indirim_Faz2_interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,125000,300,Externally Managed,Triggers,Interstitial,4.25,cpm,-0.0417,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHNAAY,TurkeyOpp-194,Xaxis Rich Media,2016-04-14,2016-04-18,531.25,Teknosa0416_Turuncu_Indirim_Faz2_interstitial_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,125000,531.25,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHNAAY,TurkeyOpp-195,Xaxis Rich Media,2016-04-14,2016-04-18,1168.75,Teknosa0416_Turuncu_Indirim_Faz2_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,275000,1168.75,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHOAAY,TurkeyOpp-1174,Xaxis Display Plus,2016-04-01,2016-04-18,800,Arzum0416_50.Yil_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,500000,798.1,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHOAAY,TurkeyOpp-1175,Xaxis Display Plus,2016-04-01,2016-04-18,400,Arzum0416_50.Yil_interest_Clickvol_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,250000,57.47,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.6875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHOAAY,TurkeyOpp-1176,Xaxis Display Plus,2016-04-01,2016-04-18,3200,Arzum0416_50.Yil_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2000000,1144.43,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8456,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrHPAAY,TurkeyOpp-1181,Xaxis Tv,2016-04-01,2016-04-18,1650,Arzum0416_50.Yil_preroll_Digitalmarcom_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalmarcom,50000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHPAAY,TurkeyOpp-1182,Xaxis Tv,2016-04-01,2016-04-18,990,Arzum0416_50.Yil_preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,30000,400,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.625,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHQAAY,TurkeyOpp-191,Xaxis Rich Media,2016-04-14,2016-04-18,450,Bimeks0416_%23Bipara_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,100000,450,Externally Managed,Triggers,Interstitial,4.5,cpm,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHQAAY,TurkeyOpp-192,Xaxis Rich Media,2016-04-14,2016-04-18,1080,Bimeks0416_%23Bipara_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,240000,1100,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8909,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHQAAY,TurkeyOpp-190,Xaxis Rich Media,2016-04-14,2016-04-18,450,Bimeks0416_%23Bipara_interstitial_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,100000,450,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4444,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHRAAY,TurkeyOpp-111,Xaxis Rich Media,2016-04-06,2016-04-19,2125,Zorlu0416_Slavas_Snow_Show_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,2012.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8758,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHRAAY,TurkeyOpp-112,Xaxis Rich Media,2016-04-06,2016-04-19,1487.5,Zorlu0416_Slavas_Snow_Show_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,350000,1487.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHSAAY,TurkeyOpp-80,Xaxis Rich Media,2016-04-01,2016-04-20,2337.5,Torku0416_Seker_Ciftlik_Sut_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,550000,2025,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8642,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHSAAY,TurkeyOpp-79,Xaxis Rich Media,2016-04-01,2016-04-20,2125,Torku0416_Seker_Ciftlik_Sut_interstitial_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,500000,2125,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHSAAY,TurkeyOpp-78,Xaxis Rich Media,2016-04-01,2016-04-20,850,Torku0416_Seker_Ciftlik_Sut_interstitial_Matrouge_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Matrouge,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.5294,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHTAAY,TurkeyOpp-81,Xaxis Tv,2016-04-01,2016-04-20,1500,Torku0416_Seker_Ciftlik_Sut_preroll_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,50000,1500,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHTAAY,TurkeyOpp-82,Xaxis Tv,2016-04-01,2016-04-20,3000,Torku0416_Seker_Ciftlik_Sut_preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,100000,2500,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrHUAAY,TurkeyOpp-228,Xaxis Rich Media,2016-04-20,2016-04-23,1125,Bimeks0416_%23Bipara_Faz2_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,250000,1200,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8958,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHUAAY,TurkeyOpp-226,Xaxis Rich Media,2016-04-20,2016-04-23,900,Bimeks0416_%23Bipara_Faz2_interstitial_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,200000,900,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4444,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHUAAY,TurkeyOpp-227,Xaxis Rich Media,2016-04-20,2016-04-23,900,Bimeks0416_%23Bipara_Faz2_interstitial_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,200000,900,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4444,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHVAAY,TurkeyOpp-243,Xaxis Rich Media,2016-04-21,2016-04-24,2550,Ikea0416_Peak_Day_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,600000,1987,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6606,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHVAAY,TurkeyOpp-242,Xaxis Rich Media,2016-04-21,2016-04-24,4250,Ikea0416_Peak_Day_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,3802,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8685,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrHVAAY,TurkeyOpp-244,Xaxis Rich Media,2016-04-21,2016-04-24,1700,Ikea0416_Peak_Day_interstitial_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,400000,1710.91,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4155,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
